agent_run_id,instance_id,exit_status,resolved,api_calls,instance_cost,mini_version,system,user,assistant,tool,total
000ec3e1-1ae2-446b-b161-6c96fbde2cf7,django__django-13158,Submitted,1,45,0.54890745,2.1.0,1,1,45,44,91
00c56498-6133-4040-b51b-2a2856487862,django__django-13741,Submitted,1,21,0.1780121,2.1.0,1,1,21,20,43
0143fcee-f896-4e65-ab37-201e9da520f5,django__django-14349,Submitted,1,27,0.4248929999999999,2.1.0,1,1,27,26,55
01ea0bd1-f7c9-46f4-8d0f-74af68a6bfca,django__django-15957,Submitted,0,85,1.9256684999999996,2.1.0,1,1,85,84,171
021d1f45-8d67-4ce3-a478-3b7fa9609106,django__django-11239,Submitted,1,18,0.13923665000000002,2.1.0,1,1,18,17,37
0304e5c8-8914-4cbb-b362-1daa1e85ced5,django__django-13512,Submitted,1,22,0.2058553,2.1.0,1,1,22,21,45
0335df78-30f7-4997-a2c8-6d623d916d98,sympy__sympy-15976,Submitted,1,31,0.37564065,2.1.0,1,1,31,36,69
03565502-bc20-485d-9bb8-bdecd3557af1,sympy__sympy-21847,Submitted,1,11,0.1303372,2.1.0,1,1,11,20,33
03fc877b-7afd-44b1-acd3-e43692a143f9,django__django-14238,Submitted,1,19,0.16802309999999998,2.1.0,1,1,19,18,39
0469baab-bc68-4068-a1f8-91378c795c75,pydata__xarray-2905,Submitted,1,38,0.37558290000000005,2.1.0,1,1,38,37,77
058788fa-5bcf-430a-9322-cdf8720552e5,matplotlib__matplotlib-25960,Submitted,0,36,0.4131826999999999,2.1.0,1,1,36,42,80
06ef6f40-b1c6-4197-9201-88f613ddf03b,django__django-12406,Submitted,0,26,0.36198890000000006,2.1.0,1,1,26,25,53
06ffe170-6f27-4288-a180-de2e04011386,mwaskom__seaborn-3069,Submitted,0,63,1.17943735,2.1.0,1,1,63,73,138
07155c63-c385-4f23-bb0b-1d28bbcb13b7,sphinx-doc__sphinx-11445,Submitted,0,25,0.20379519999999998,2.1.0,1,1,25,24,51
072c2a13-2077-4640-a757-f224af8ea01f,matplotlib__matplotlib-26342,Submitted,1,45,0.43368499999999993,2.1.0,1,1,45,44,91
0997946e-0c14-4397-b589-b40d0c9d5f36,django__django-15499,Submitted,1,33,0.31040939999999995,2.1.0,1,1,33,39,74
09ee7264-38d1-4b18-8456-ecc3dc4ae477,django__django-11433,Submitted,1,22,0.3136105,2.1.0,1,1,22,21,45
0a478a41-4da3-4033-8e58-3fa69ab0c832,django__django-15814,Submitted,1,36,0.40578509999999995,2.1.0,1,1,36,35,73
0aa5edbe-adf5-4a14-aa64-879c1a5c4821,scikit-learn__scikit-learn-14496,Submitted,1,27,0.30340975,2.1.0,1,1,27,26,55
0c6aa3dc-fe4a-497f-8a5d-6be8f9cb0c74,django__django-10097,Submitted,0,12,0.13344975,2.1.0,1,1,12,11,25
0cb33943-07e4-411b-a687-4ea0bf54d73b,sympy__sympy-23413,Submitted,0,20,0.4113298000000001,2.1.0,1,1,20,30,52
0d8909a1-1343-4e40-90bb-f5cb8023bfde,django__django-11740,Submitted,1,48,0.8543608499999998,2.1.0,1,1,48,47,97
0f131a21-1e21-4784-af5d-18964779d47c,django__django-12713,Submitted,1,19,0.18198005,2.1.0,1,1,19,22,43
0f79592e-4697-4891-9260-9e5e3a59c4d7,sympy__sympy-16597,Submitted,0,71,1.1531513,2.1.0,1,1,71,70,143
1052979d-22f5-4290-b25d-b48b6587b6aa,matplotlib__matplotlib-20488,Submitted,1,40,0.60188975,2.1.0,1,1,40,39,81
10cc91f2-ea7a-4d1e-803a-a9ce52fb87e8,django__django-13569,Submitted,1,49,0.92474865,2.1.0,1,1,49,48,99
111c07a8-6372-43e8-9ed6-1d5b1918c515,sympy__sympy-13551,Submitted,1,63,0.8903951000000001,2.1.0,1,1,63,62,127
11eb62cc-aafb-48aa-b53a-24f3c04ba908,sphinx-doc__sphinx-7462,Submitted,0,19,0.15397375000000002,2.1.0,1,1,19,18,39
120640dc-6c8c-4bb7-8b7a-8ad8a8b3d595,django__django-16612,Submitted,1,16,0.0950383,2.1.0,1,1,16,15,33
12b859b2-4c86-4d8f-939f-94184551990f,django__django-16642,Submitted,1,17,0.15046185,2.1.0,1,1,17,16,35
1344a3bb-4e70-4a99-9acf-87ecb50651bf,django__django-16333,Submitted,1,21,0.18725455000000005,2.1.0,1,1,21,20,43
135bce39-2a68-4151-aeea-156173cc84ad,django__django-13363,Submitted,1,22,0.21389619999999995,2.1.0,1,1,22,21,45
13c8750b-92f0-4e12-a2c3-c1b7e4e6685c,sphinx-doc__sphinx-8721,Submitted,1,59,0.5564762000000002,2.1.0,1,1,59,58,119
13f8a79e-2162-4898-a090-fd7698b61fb8,django__django-11179,Submitted,1,19,0.16195025,2.1.0,1,1,19,18,39
148720a4-2f2d-4bfa-8952-74c6374cc7bf,django__django-14140,Submitted,0,22,0.206549,2.1.0,1,1,22,21,45
14a5d090-f552-4c56-b039-4b18388c017e,django__django-12325,Submitted,0,37,0.66893085,2.1.0,1,1,37,40,79
14a8805b-9c51-43dd-b9a6-7b0754684f25,astropy__astropy-13977,Submitted,0,41,0.5261738999999999,2.1.0,1,1,41,40,83
1587a55c-fe60-4450-be22-412a12d2ab36,django__django-11848,Submitted,1,19,0.26432805,2.1.0,1,1,19,18,39
